bench,cpu,real,gc
bytes,5,5,0
bytes,4,5,0
bytes,5,5,0
bytes,4,4,0
bytes,5,5,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,3,4,0
bytes,4,4,0
bytes,3,4,0
bytes,4,4,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,4,4,0
bytes,4,4,0
bytes,3,4,0
bytes,4,4,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,4,4,0
bytes,3,3,0
bytes,3,3,0
bytes,3,4,0
bytes,2,2,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,4,4,0
bytes,5,5,0
bytes,4,4,0
bytes,5,5,0
bytes,5,5,0
bytes,5,5,0
bytes,5,5,0
bytes,5,5,0
bytes,4,4,0
bytes,5,5,0
bytes,4,4,0
bytes,5,5,0
bytes,5,5,0
bytes,5,5,0
bytes,5,5,0
bytes,5,5,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,4,4,0
bytes,4,4,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,4,4,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,3,3,0
bytes,3,3,0
bytes,2,2,0
bytes,3,3,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,3,3,0
bytes,2,2,0
bytes,3,3,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,3,3,0
bytes,2,2,0
bytes,3,3,0
bytes,2,2,0
bytes,3,3,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,3,3,0
bytes,2,2,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,3,4,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,2,2,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,5,5,0
bytes,4,4,0
bytes,4,4,0
bytes,5,5,0
bytes,6,6,0
bytes,5,5,0
bytes,6,6,0
bytes,4,4,0
bytes,5,5,0
bytes,4,4,0
bytes,5,5,0
bytes,5,5,0
bytes,5,5,0
bytes,4,4,0
bytes,5,5,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,4,4,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,3,3,0
bytes,4,5,0
bytes,3,3,0
bytes,3,4,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,3,3,0
bytes,2,2,0
bytes,3,3,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,3,3,0
bytes,2,2,0
bytes,3,3,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,3,3,0
bytes,3,3,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,2,3,0
bytes,2,2,0
bytes,2,2,0
bytes,2,2,0
bytes,3,3,0
bytes,2,2,0
bytes,3,3,0
record-dc,4,4,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,5,5,0
record-dc,5,5,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,5,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,6,6,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,7,7,5
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,4,0
record-dc,2,3,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,5,5,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,6,6,0
record-dc,5,5,0
record-dc,5,6,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,6,6,0
record-dc,4,4,0
record-dc,4,5,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,5,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,3,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,5,5,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,3,3,0
record-dc,4,4,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,3,0
record-dc,8,8,4
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,4,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,1,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,1,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,3,3,0
record-dc,2,2,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,1,1,0
record-dc,2,2,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,1,1,0
record-dc,0,0,0
record-dc,1,1,0
record-dc,0,0,0
